source,source_record_id,country_iso3,country_name,country_inferred,inference_basis,review_flags,crop,crop_latin,variety_name,variety_aliases,variety_type,year_release,release_status,breeder,maintainer,status,ecology,notes,source_url,retrieved_at
cimmyt_maize,CZH142055,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH142055,CZH142055,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH142055 is an early-maturing, white-grain maize hybrid with excellent yield, even under low N stress. It also has good resistance to TLB, GLS, and rust. 
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way cross hybrid
		
		
			
			Year... | Abiotic Stress Tolerance: Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CZH142055,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15010,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15010,CZH15010,hybrid,2016,released,CIMMYT,,,Southern Africa,"CZH15010 is an early-maturing, white, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB and MSV, and bred for food use in tropical, rainfed, dry/wet mid-altitude and lowland ecologies in southern Africa and similar agroecologies.
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Low phosphorus tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15010,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15017,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15017,CZH15017,hybrid,2016,released,CIMMYT,,,Southern Africa,"CZH15017 is an early-maturing, white, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB and MSV, and bred for food use in tropical, rainfed, dry/wet mid-altitude and lowland ecologies in southern Africa and similar agroecologies.
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Low phosphorus tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15017,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15014,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15014,CZH15014,hybrid,2016,released,CIMMYT,,,Southern Africa,"CZH15014 is an early-maturing, white, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB and MSV, and bred for food use in tropical, rainfed, dry/wet mid-altitude and lowland ecologies in southern Africa and similar agroecologies.
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Acid soil tolerant, Drought tolerant, Low phosphorus tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15014,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15001,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15001,CZH15001,hybrid,2016,released,CIMMYT,,,Southern Africa,"CZH15001 is an early-maturing, white, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB and MSV, and bred for food use in tropical, rainfed, dry/wet mid-altitude and lowland ecologies in southern Africa and similar agroecologies.
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15001,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH142151,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH142151,CZH142151,hybrid,2016,released,CIMMYT,,,Southern Africa,"CZH142151 is an early-maturing, white, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB and MSV, and bred for food use in tropical, rainfed, dry/wet mid-altitude and lowland ecologies in southern Africa and similar agroecologies.
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Low phosphorus tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH142151,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH142133,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH142133,CZH142133,hybrid,2016,released,CIMMYT,,,Southern Africa,"CZH142133 is an early-maturing, white, high-yielding, drought-tolerant maize hybrid that is NUE and resistant to GLS, TLB, rust, and MSV, and bred for food use in tropical, rainfed, dry/wet mid-altitude and lowland ecologies in southern Africa and similar agroecologies.
			
			General Information
		
		
			
			Target region
			Southern Africa
		
		
			
			Adaptation/Agroecological... | Abiotic Stress Tolerance: Drought tolerant, Low phosphorus tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH142133,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH142060,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH142060,CZH142060,hybrid,2016,released,CIMMYT,,,Southern Africa,"CZH142060 is an early-maturing, white-grain hybrid that has good yield potential under optimum conditions as well as under low P, low N, and acidic soil stress. It also has good disease resistance for diseases, namely GLS, TLB and rust.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern... | Abiotic Stress Tolerance: Acid soil tolerant, Drought tolerant, Low phosphorus tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH142060,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH142127,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH142127,CZH142127,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH142127 is a high-yielding, intermediate-maturing, white-grain hybrid with drought tolerance that is nitrogen-use efficient and resistant to GLS, TLB, and ear rots, adapted for mid-altitudes of southern Africa and similar agro-ecologies. 
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			800 - 1800 masl
		
		
			
			Region
			Southern... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Dent | Maturity Group: Intermediate maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CZH142127,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH16069,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH16069,CZH16069,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH16069 is an early-maturing, white-grain hybrid that has good yield potential under high density, optimum, MSV and low N conditions, demonstrating good resistance to GLS, TLB and Rust
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH16069,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15600,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15600,CZH15600,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15600 is an early-maturing, white-grain hybrid with good yield potential in the wet upper-mid altitudes of southern Africa, even under low N stress.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15600,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15575,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15575,CZH15575,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15575 is an early-maturing, white-grain hybrid with good yield potential in wet upper-mid altitudes WUMA and under low N stress.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year first announced
			2017
		
		
			Grain... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15575,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15574,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15574,CZH15574,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15574 is an early-maturing, white-grain hybrid with good yield potential in wet upper-mid altitudes in southern Africa and under low N stress.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year first... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15574,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15448,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15448,CZH15448,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15448 is an early-maturing, white-grain hybrid with good yield potential under high density and MSV stress, and good resistance to GLS, TLB and rust.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15448,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH16039,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH16039,CZH16039,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH16039 is an early-maturing, white-grain hybrid that has good yield potential even under MSV and low N stress, and good resistance to GLS, TLB and rust.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-flint | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH16039,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH16038,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH16038,CZH16038,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH16038 is an early-maturing, white grain hybrid that has good yield potential even under MSV stress, along with good resistance to GLS, TLB and rust.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH16038,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15572,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15572,CZH15572,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15572 is an early-maturing, white-grain hybrid that has good yield potential under high density and optimum conditions, with good resistance to GLS, TLB and rust.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing | Seed producibility traits: Good nicking",https://maizecatalog.cimmyt.org/tech/CZH15572,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15571,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15571,CZH15571,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15571 is an early-maturing, white-grain hybrid that has good yield potential under MSV and low nitrogen stress, and good resistance to GLS, TLB and rust.
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way Cross
		
		
			
			
			
			Year... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15571,2026-05-19T21:02:27+00:00
cimmyt_maize,CZH15489,,Southern Africa,False,,no_country,MAIZE,Zea mays L.,CZH15489,CZH15489,hybrid,2017,released,CIMMYT,,,Southern Africa,"CZH15489 is an early-maturing hybrid that is well adapted with outstanding yield performance, excellent tolerance to low nitrogen stress, as well as tolerance to GLS, TLB and rust. 
			
			General Information
		
		
			
			Adaptation/Agroecological zone
			600-1500 masl
		
		
			
			Region
			Southern Africa
		
		
			
			Type of product
			Three-way... | Abiotic Stress Tolerance: Drought tolerant, Nitrogen-use efficient (NUE) | Adaptation: Lowlands, Mid-altitudes | Biotic Stress Tolerance: Ear rots, Grey leaf spot (GLS), Maize streak virus (MSV), Rust, Turcicum leaf blight (TLB) | Grain Color: White grain | Grain Texture: Semi-dent | Maturity Group: Early maturing",https://maizecatalog.cimmyt.org/tech/CZH15489,2026-05-19T21:02:27+00:00
